Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Ship Date,Year,Month
12096.0,2012-09-19,Medium,23,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,2012-09-21 00:00:00,2012,9
12289.0,2011-12-24,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,2011-12-28 00:00:00,2011,12
12352.0,2012-03-23,Medium,5,36.86,0.07,Regular Air,-32.821,5.81,8.49,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,2012-03-24 00:00:00,2012,3
12419.0,2011-10-15,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Polycom ViewStationâ¢ Adapter H323 Videoconferencing Unit,Medium Box,2011-10-17 00:00:00,2011,10
12485.0,2010-08-07,Critical,24,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,2010-08-08 00:00:00,2010,8
12544.0,2009-03-03,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,EldonÂ® Wave Desk Accessories,Small Box,2009-03-10 00:00:00,2009,3
12704.0,2010-02-09,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,2010-02-09 00:00:00,2010,2
12704.0,2010-02-09,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,2010-02-11 00:00:00,2010,2
12771.0,2009-01-17,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,2009-01-17 00:00:00,2009,1
12771.0,2009-01-17,Critical,46,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,2009-01-19 00:00:00,2009,1
12929.0,2010-08-30,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,2010-08-31 00:00:00,2010,8
12929.0,2010-08-30,Critical,20,95.3,0.0,Regular Air,29.68,4.48,1.22,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,2010-08-31 00:00:00,2010,8
13280.0,2009-09-11,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Filesâ¢,Small Box,2009-09-12 00:00:00,2009,9
13280.0,2009-09-11,High,49,318.75849999999997,0.1,Regular Air,-160.952,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,2009-09-12 00:00:00,2009,9
13313.0,2009-07-16,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,2009-07-17 00:00:00,2009,7
13346.0,2012-11-15,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,2012-11-20 00:00:00,2012,11
13702.0,2011-09-10,Low,6,209,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,2011-09-14 00:00:00,2011,9
13795.0,2011-04-10,Not Specified,30,501.32,0.04,Regular Air,-119.0825,15.99,13.18,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,2011-04-13 00:00:00,2011,4
13795.0,2011-04-10,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 188,Small Box,2011-04-13 00:00:00,2011,4
13795.0,2011-04-10,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,2011-04-11 00:00:00,2011,4
14116.0,2011-10-09,High,1,40.1,0.09,Regular Air,-16.0655,30.98,11.63,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,2011-10-11 00:00:00,2011,10
14116.0,2011-10-09,High,42,1414.05,0.09,Regular Air,161.483,34.54,14.72,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,2011-10-10 00:00:00,2011,10
14372.0,2012-10-23,Critical,34,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,2012-10-25 00:00:00,2012,10
14726.0,2012-01-08,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,2012-01-08 00:00:00,2012,1
14819.0,2010-01-25,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,2010-01-27 00:00:00,2010,1
14819.0,2010-01-25,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,2010-01-26 00:00:00,2010,1
15106.0,2011-01-27,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,2011-01-29 00:00:00,2011,1
15106.0,2011-01-27,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,2011-01-27 00:00:00,2011,1
15106.0,2011-01-27,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,2011-01-29 00:00:00,2011,1
15108.0,2009-08-27,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,2009-08-29 00:00:00,2009,8
15205.0,2011-03-17,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,2011-03-19 00:00:00,2011,3
15205.0,2011-03-17,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,2011-03-18 00:00:00,2011,3
15591.0,2012-06-06,Critical,31,426.34,0.0,Regular Air,73.53,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,2012-06-08 00:00:00,2012,6
15907.0,2011-04-11,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,2011-04-13 00:00:00,2011,4
15907.0,2011-04-11,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,2011-04-14 00:00:00,2011,4
15907.0,2011-04-11,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,2011-04-12 00:00:00,2011,4
15937.0,2012-11-06,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,2012-11-10 00:00:00,2012,11
15937.0,2012-11-06,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,2012-11-15 00:00:00,2012,11
16039.0,2012-05-16,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,2012-05-17 00:00:00,2012,5
16193.0,2012-04-09,Not Specified,8,300.2,0.0,Regular Air,6.410000000000011,34.76,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,2012-04-11 00:00:00,2012,4
16193.0,2012-04-09,Not Specified,29,1364.8025,0.07,Regular Air,-183.678,55.99,5,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,2012-04-11 00:00:00,2012,4
16423.0,2012-08-05,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,2012-08-07 00:00:00,2012,8
16451.0,2009-07-22,Not Specified,9,252.79,0.09,Regular Air,58.225,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelockâ¢ Post Binders,Small Box,2009-07-23 00:00:00,2009,7
16545.0,2010-05-09,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,ColorificÂ® Watercolor Pencils,Wrap Bag,2010-05-11 00:00:00,2010,5
16545.0,2010-05-09,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,2010-05-11 00:00:00,2010,5
16547.0,2009-02-18,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisâ¢ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,2009-02-20 00:00:00,2009,2
16547.0,2009-02-18,Not Specified,8,1749.64,0.04,Delivery Truck,-533.2320000000001,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,2009-02-18 00:00:00,2009,2
16706.0,2012-06-27,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon EconocleatÂ® Chair Mats for Low Pile Carpets,Wrap Bag,2012-06-28 00:00:00,2012,6
16706.0,2012-06-27,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,2012-06-28 00:00:00,2012,6
16706.0,2012-06-27,High,49,6175.777,0.07,Express Air,1881.5759999999998,155.99,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,2012-06-29 00:00:00,2012,6
16741.0,2010-09-30,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,2010-10-01 00:00:00,2010,9
16932.0,2010-04-15,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,2010-04-16 00:00:00,2010,4
16932.0,2010-04-15,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,2010-04-15 00:00:00,2010,4
17283.0,2011-09-14,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.3379,1360.14,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,2011-09-15 00:00:00,2011,9
17286.0,2010-09-21,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,2010-09-22 00:00:00,2010,9
17409.0,2010-08-17,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,2010-08-19 00:00:00,2010,8
17764.0,2009-09-16,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,2009-09-16 00:00:00,2009,9
18080.0,2009-06-22,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,2009-06-23 00:00:00,2009,6
18113.0,2012-08-28,Not Specified,27,3316.08,0.08,Delivery Truck,-514.32,130.98,30,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,2012-08-30 00:00:00,2012,8
18144.0,2011-06-07,Critical,48,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,2011-06-09 00:00:00,2011,6
18144.0,2011-06-07,Critical,8,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,2011-06-09 00:00:00,2011,6
18144.0,2011-06-07,Critical,41,1779.8914999999997,0.09,Regular Air,-250.173,55.99,5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,2011-06-09 00:00:00,2011,6
18308.0,2009-10-09,Not Specified,30,114.12,0.05,Regular Air,15.725,3.8,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,2009-10-11 00:00:00,2009,10
18308.0,2009-10-09,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,2009-10-09 00:00:00,2009,10
18308.0,2009-10-09,Not Specified,49,5247.4835,0.0,Regular Air,1465.866,125.99,8.08,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,2009-10-10 00:00:00,2009,10
18887.0,2010-12-05,Not Specified,9,173.417,0.0,Regular Air,18.234,20.99,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,2010-12-07 00:00:00,2010,12
19010.0,2009-06-07,Low,18,23792.93,0.0,Regular Air,10951.306499999999,1270.99,19.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,2009-06-09 00:00:00,2009,6
19078.0,2009-07-27,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,2009-07-28 00:00:00,2009,7
19138.0,2011-09-05,Low,30,387,0.01,Express Air,-31.45,12.28,6.13,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,2011-09-10 00:00:00,2011,9
19655.0,2009-01-11,High,31,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,2009-01-12 00:00:00,2009,1
19686.0,2010-08-15,Medium,2,42.31,0.06,Regular Air,-53.0787,17.98,8.51,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,2010-08-15 00:00:00,2010,8
19686.0,2010-08-15,Medium,11,152.67,0.04,Regular Air,12.7585,12.95,4.98,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,2010-08-17 00:00:00,2010,8
20007.0,2009-08-05,Not Specified,49,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,2009-08-06 00:00:00,2009,8
20071.0,2011-09-17,Medium,31,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,2011-09-19 00:00:00,2011,9
20160.0,2011-10-22,Low,42,435.24,0.08,Express Air,174.89,10.31,1.79,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-LetterÂ® 7"" x 8 1/2""",Wrap Bag,2011-10-24 00:00:00,2011,10
20263.0,2009-11-14,Medium,8,473.7,0.05,Regular Air,72.51350000000001,59.78,10.29,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,2009-11-15 00:00:00,2009,11
20263.0,2009-11-14,Medium,33,553.5625,0.08,Regular Air,-76.857,20.99,1.25,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,2009-11-16 00:00:00,2009,11
21285.0,2010-07-03,Medium,32,54.78,0.02,Regular Air,-30.54,1.68,1.57,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,2010-07-04 00:00:00,2010,7
21285.0,2010-07-03,Medium,47,304.83,0.1,Regular Air,23.82,7.08,2.35,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accentâ¢ Highlighters,Wrap Bag,2010-07-05 00:00:00,2010,7
21383.0,2009-01-30,Low,31,16066.85,0.07,Regular Air,7416.43,574.74,24.49,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideoâ¢ Desktop Video Communications Unit,Large Box,2009-02-04 00:00:00,2009,1
21607.0,2012-03-15,Not Specified,17,618.9,0.09,Regular Air,54.92,36.55,13.89,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,2012-03-17 00:00:00,2012,3
21636.0,2009-08-10,Low,35,1665.0394999999999,0.02,Regular Air,366.507,55.99,3.3,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,2009-08-10 00:00:00,2009,8
21889.0,2010-04-01,Low,21,1049.79,0.08,Regular Air,135.79,51.75,19.99,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,2010-04-08 00:00:00,2010,4
21889.0,2010-04-01,Low,16,817.18,0.1,Regular Air,103.38,55.29,5.08,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,2010-04-03 00:00:00,2010,4
